osmid,y,x,highway,ref,street_count,junction,railway,geometry
4502184959,39.2948266,-76.6062386,crossing,,4,,,POINT (-76.6062386 39.2948266)
4502184982,39.3578831,-76.6709848,,,3,,,POINT (-76.6709848 39.3578831)
4502184986,39.3575684,-76.6709747,,,3,,,POINT (-76.6709747 39.3575684)
4502184988,39.3010018,-76.6208495,crossing,,4,,,POINT (-76.6208495 39.3010018)
4502184994,39.3395039,-76.6256394,,,3,,,POINT (-76.6256394 39.3395039)
4502185000,39.3450194,-76.6266109,,,3,,,POINT (-76.6266109 39.3450194)
4502237285,39.2988114,-76.6101436,,,3,,,POINT (-76.6101436 39.2988114)
4502237286,39.2977855,-76.6098963,,,4,,,POINT (-76.6098963 39.2977855)
4503198335,39.2774948,-76.5525938,crossing,,4,,,POINT (-76.5525938 39.2774948)
4503198337,39.2775244,-76.5524336,,,4,,,POINT (-76.5524336 39.2775244)
4503198356,39.275447,-76.5526006,,,1,,,POINT (-76.5526006 39.275447)
4503668942,39.2904475,-76.6101436,,,1,,,POINT (-76.6101436 39.2904475)
4503668944,39.2906742,-76.610075,,,3,,,POINT (-76.610075 39.2906742)
4512323046,39.2611724,-76.641871,,,1,,,POINT (-76.641871 39.2611724)
4512323056,39.2612483,-76.6418151,crossing,,4,,,POINT (-76.6418151 39.2612483)
4512323070,39.2613917,-76.6417455,,,3,,,POINT (-76.6417455 39.2613917)
4512606119,39.2884102,-76.5764788,,,3,,,POINT (-76.5764788 39.2884102)
4512606644,39.2863041,-76.5772428,,,3,,,POINT (-76.5772428 39.2863041)
4512606646,39.2862298,-76.5771252,crossing,,4,,,POINT (-76.5771252 39.2862298)
4512606647,39.2861509,-76.5771424,,,1,,,POINT (-76.5771424 39.2861509)
4512606648,39.2861481,-76.5772203,crossing,,4,,,POINT (-76.5772203 39.2861481)
4512606649,39.2861456,-76.5772899,,,1,,,POINT (-76.5772899 39.2861456)
4512606650,39.2862219,-76.5773206,crossing,,4,,,POINT (-76.5773206 39.2862219)
4512606651,39.2860955,-76.5787044,,,1,,,POINT (-76.5787044 39.2860955)
4512606652,39.2860971,-76.5786228,crossing,,4,,,POINT (-76.5786228 39.2860971)
4512606653,39.2861106,-76.5785341,,,1,,,POINT (-76.5785341 39.2861106)
4512606654,39.2861759,-76.5785505,crossing,,4,,,POINT (-76.5785505 39.2861759)
4512606655,39.2862489,-76.5786325,,,3,,,POINT (-76.5786325 39.2862489)
4512606656,39.2861981,-76.5799449,,,3,,,POINT (-76.5799449 39.2861981)
4512606657,39.2860397,-76.5799626,,,1,,,POINT (-76.5799626 39.2860397)
4512606658,39.2860377,-76.580053,crossing,,4,,,POINT (-76.580053 39.2860377)
4512606659,39.2860365,-76.5801104,,,1,,,POINT (-76.5801104 39.2860365)
4512606660,39.2861161,-76.5801304,crossing,,4,,,POINT (-76.5801304 39.2861161)
4512606661,39.2861677,-76.5807491,,,3,,,POINT (-76.5807491 39.2861677)
4512606663,39.2861361,-76.5815648,,,3,,,POINT (-76.5815648 39.2861361)
4512606665,39.2861119,-76.582197,,,3,,,POINT (-76.582197 39.2861119)
4512606667,39.2860786,-76.5829912,,,4,,,POINT (-76.5829912 39.2860786)
4512606668,39.2860168,-76.5828058,crossing,,4,,,POINT (-76.5828058 39.2860168)
4512606669,39.2859328,-76.5828274,,,1,,,POINT (-76.5828274 39.2859328)
4512606670,39.2859299,-76.5829098,crossing,,4,,,POINT (-76.5829098 39.2859299)
4512606671,39.2859273,-76.5829765,,,1,,,POINT (-76.5829765 39.2859273)
4512606672,39.2860094,-76.5830047,crossing,,4,,,POINT (-76.5830047 39.2860094)
4516997574,39.3121671,-76.5327736,,,3,,,POINT (-76.5327736 39.3121671)
4516997575,39.3122539,-76.5324094,,,3,,,POINT (-76.5324094 39.3122539)
4518344272,39.2984491,-76.5941373,crossing,,4,,,POINT (-76.5941373 39.2984491)
4518344273,39.2984396,-76.5944118,crossing,,4,,,POINT (-76.5944118 39.2984396)
4518344275,39.2983571,-76.5944718,crossing,,4,,,POINT (-76.5944718 39.2983571)
4518344276,39.2983204,-76.5944711,,,1,,,POINT (-76.5944711 39.2983204)
4518344277,39.2983071,-76.5944022,crossing,,4,,,POINT (-76.5944022 39.2983071)
4518344278,39.2983203,-76.5941274,crossing,,4,,,POINT (-76.5941274 39.2983203)
4518344280,39.2983814,-76.5940591,crossing,,4,,,POINT (-76.5940591 39.2983814)
4518344287,39.2978367,-76.6082027,,,3,,,POINT (-76.6082027 39.2978367)
4518375289,39.2975472,-76.6080746,,,1,,,POINT (-76.6080746 39.2975472)
4518375291,39.2972546,-76.6097132,,,3,,,POINT (-76.6097132 39.2972546)
4518375293,39.2974196,-76.6099012,,,3,,,POINT (-76.6099012 39.2974196)
4518375295,39.2972541,-76.609791,,,3,,,POINT (-76.609791 39.2972541)
4518375296,39.2972624,-76.610068,,,3,,,POINT (-76.610068 39.2972624)
4518375311,39.2966003,-76.6113854,,,4,,,POINT (-76.6113854 39.2966003)
4518375313,39.2964944,-76.6115561,crossing,,4,,,POINT (-76.6115561 39.2964944)
4518375315,39.2964154,-76.6113739,,,4,,,POINT (-76.6113739 39.2964154)
4518375321,39.2965197,-76.610788,,,4,,,POINT (-76.610788 39.2965197)
4518528641,39.243122,-76.5786078,,,4,,,POINT (-76.5786078 39.243122)
4519782310,39.3280503,-76.62058,,,4,,,POINT (-76.62058 39.3280503)
4519782311,39.3280667,-76.6201784,,,3,,,POINT (-76.6201784 39.3280667)
4519782320,39.3258654,-76.6224514,,,3,,,POINT (-76.6224514 39.3258654)
4519805662,39.3264182,-76.6222096,,,3,,,POINT (-76.6222096 39.3264182)
4519805663,39.3264947,-76.6222169,,,1,,,POINT (-76.6222169 39.3264947)
4519805664,39.3271286,-76.6224514,,,3,,,POINT (-76.6224514 39.3271286)
4519805665,39.326813,-76.6223592,,,1,,,POINT (-76.6223592 39.326813)
4519805666,39.3267991,-76.622429,,,4,,,POINT (-76.622429 39.3267991)
4519805670,39.3267296,-76.6226921,,,1,,,POINT (-76.6226921 39.3267296)
4519817305,39.3253855,-76.6222544,,,3,,,POINT (-76.6222544 39.3253855)
4519817322,39.3339907,-76.62208,,,3,,,POINT (-76.62208 39.3339907)
4519817327,39.3336083,-76.621739,,,3,,,POINT (-76.621739 39.3336083)
4519817351,39.3323931,-76.6220043,,,3,,,POINT (-76.6220043 39.3323931)
4519817356,39.3290725,-76.619068,,,3,,,POINT (-76.619068 39.3290725)
4519817357,39.3290649,-76.6192707,,,1,,,POINT (-76.6192707 39.3290649)
4519817361,39.3296348,-76.6190107,,,3,,,POINT (-76.6190107 39.3296348)
4519817362,39.3295454,-76.6189219,,,3,,,POINT (-76.6189219 39.3295454)
4519817363,39.3296699,-76.6187201,,,3,,,POINT (-76.6187201 39.3296699)
4519817364,39.3297781,-76.618827,,,1,,,POINT (-76.618827 39.3297781)
4519817365,39.3297583,-76.618807,,,3,,,POINT (-76.618807 39.3297583)
4519817367,39.3299346,-76.6188152,,,3,,,POINT (-76.6188152 39.3299346)
4519817368,39.3311059,-76.6183647,,,3,,,POINT (-76.6183647 39.3311059)
4519817370,39.330819,-76.6183621,,,1,,,POINT (-76.6183621 39.330819)
4519817372,39.3310847,-76.6186483,,,4,,,POINT (-76.6186483 39.3310847)
4519817376,39.3318767,-76.6194249,,,3,,,POINT (-76.6194249 39.3318767)
4519817379,39.3320872,-76.6198591,,,3,,,POINT (-76.6198591 39.3320872)
4519817380,39.3319963,-76.619921,,,1,,,POINT (-76.619921 39.3319963)
4519817381,39.3316144,-76.6195071,,,1,,,POINT (-76.6195071 39.3316144)
4519817384,39.3316565,-76.6198356,,,1,,,POINT (-76.6198356 39.3316565)
4519817386,39.3316627,-76.6194988,,,3,,,POINT (-76.6194988 39.3316627)
4519817393,39.3311675,-76.6200066,,,3,,,POINT (-76.6200066 39.3311675)
4519817394,39.3311826,-76.6196819,,,3,,,POINT (-76.6196819 39.3311826)
4519817395,39.3312468,-76.6196871,,,3,,,POINT (-76.6196871 39.3312468)
4519817396,39.3312515,-76.6195521,,,1,,,POINT (-76.6195521 39.3312515)
4519817398,39.3312494,-76.6196108,,,3,,,POINT (-76.6196108 39.3312494)
4519817399,39.3313932,-76.6196162,,,1,,,POINT (-76.6196162 39.3313932)
4519817400,39.3312482,-76.6197695,,,3,,,POINT (-76.6197695 39.3312482)
4519817402,39.3308249,-76.6197085,,,4,,,POINT (-76.6197085 39.3308249)
4519817405,39.3306881,-76.6185645,,,4,,,POINT (-76.6185645 39.3306881)
4519817406,39.3306814,-76.6187348,,,4,,,POINT (-76.6187348 39.3306814)
4519817409,39.3304894,-76.6185511,,,3,,,POINT (-76.6185511 39.3304894)
4519817410,39.3308925,-76.6185782,,,3,,,POINT (-76.6185782 39.3308925)
4519817427,39.3315404,-76.6226477,,,3,,,POINT (-76.6226477 39.3315404)
4519817430,39.3315377,-76.6230954,,,1,,,POINT (-76.6230954 39.3315377)
4519817445,39.3306199,-76.6202627,,,1,,,POINT (-76.6202627 39.3306199)
4519817450,39.3303238,-76.619799,,,3,,,POINT (-76.619799 39.3303238)
4519817452,39.3305569,-76.6205307,,,1,,,POINT (-76.6205307 39.3305569)
4519817453,39.3298422,-76.620092,,,1,,,POINT (-76.620092 39.3298422)
4519817454,39.3298683,-76.6207072,,,3,,,POINT (-76.6207072 39.3298683)
4519817455,39.3298238,-76.6207051,,,3,,,POINT (-76.6207051 39.3298238)
4519817456,39.3299746,-76.6212513,crossing,,4,,,POINT (-76.6212513 39.3299746)
4519817461,39.3298093,-76.6212161,crossing,,4,,,POINT (-76.6212161 39.3298093)
4519817462,39.3297946,-76.6212655,,,3,,,POINT (-76.6212655 39.3297946)
4519817465,39.3296915,-76.6211648,,,1,,,POINT (-76.6211648 39.3296915)
4519817479,39.3292226,-76.6219808,crossing,,4,,,POINT (-76.6219808 39.3292226)
4519817480,39.3292394,-76.6220349,,,4,,,POINT (-76.6220349 39.3292394)
4519817488,39.328241,-76.6220051,,,3,,,POINT (-76.6220051 39.328241)
4519817591,39.3280817,-76.6224202,,,3,,,POINT (-76.6224202 39.3280817)
4519821826,39.3251469,-76.6224983,,,3,,,POINT (-76.6224983 39.3251469)
4519821836,39.3255706,-76.6224606,,,3,,,POINT (-76.6224606 39.3255706)
4519821839,39.3257343,-76.6225911,,,3,,,POINT (-76.6225911 39.3257343)
4519821840,39.3255897,-76.6228834,,,3,,,POINT (-76.6228834 39.3255897)
4519821844,39.3247969,-76.6222052,,,3,,,POINT (-76.6222052 39.3247969)
4519821847,39.3248282,-76.6222194,,,3,,,POINT (-76.6222194 39.3248282)
4519821849,39.3245752,-76.6226743,,,3,,,POINT (-76.6226743 39.3245752)
4519821850,39.3245082,-76.6228163,,,3,,,POINT (-76.6228163 39.3245082)
4519821852,39.3241286,-76.6236199,,,4,,,POINT (-76.6236199 39.3241286)
4519821853,39.3253364,-76.6226594,,,3,,,POINT (-76.6226594 39.3253364)
4519871391,39.3258602,-76.6249638,,,3,,,POINT (-76.6249638 39.3258602)
4519871392,39.3257367,-76.6248712,,,3,,,POINT (-76.6248712 39.3257367)
4519871399,39.3256579,-76.6233692,,,1,,,POINT (-76.6233692 39.3256579)
4519871403,39.3253677,-76.6232651,,,1,,,POINT (-76.6232651 39.3253677)
4519871404,39.3253242,-76.6233509,,,3,,,POINT (-76.6233509 39.3253242)
4519871425,39.325278,-76.622089,,,3,,,POINT (-76.622089 39.325278)
4519871452,39.3279271,-76.620147,,,3,,,POINT (-76.620147 39.3279271)
4519871453,39.3279285,-76.6200666,,,1,,,POINT (-76.6200666 39.3279285)
4519871454,39.3275656,-76.6200432,,,1,,,POINT (-76.6200432 39.3275656)
4519871456,39.3268331,-76.619748,,,5,,,POINT (-76.619748 39.3268331)
4519871460,39.3263385,-76.6183344,,,1,,,POINT (-76.6183344 39.3263385)
4519871469,39.3271672,-76.6180738,,,1,,,POINT (-76.6180738 39.3271672)
4519871477,39.3312298,-76.6186097,,,3,,,POINT (-76.6186097 39.3312298)
4519871480,39.3312398,-76.6182795,,,3,,,POINT (-76.6182795 39.3312398)
4519934734,39.3312351,-76.6184449,,,3,,,POINT (-76.6184449 39.3312351)
4519934736,39.3310737,-76.6184382,,,3,,,POINT (-76.6184382 39.3310737)
4519934738,39.3310687,-76.6184164,,,3,,,POINT (-76.6184164 39.3310687)
4519934739,39.3309985,-76.6184115,,,1,,,POINT (-76.6184115 39.3309985)
4519934740,39.3310633,-76.6183015,,,3,,,POINT (-76.6183015 39.3310633)
4519934764,39.3324375,-76.6206157,,,3,,,POINT (-76.6206157 39.3324375)
4519934765,39.3325138,-76.620727,,,1,,,POINT (-76.620727 39.3325138)
4519935120,39.335772,-76.6231405,,,3,,,POINT (-76.6231405 39.335772)
4519935123,39.33594,-76.6233971,,,3,,,POINT (-76.6233971 39.33594)
4519935127,39.3362084,-76.623228,,,3,,,POINT (-76.623228 39.3362084)
4519935128,39.3359953,-76.6228825,,,3,,,POINT (-76.6228825 39.3359953)
4519935130,39.3344092,-76.620486,,,3,,,POINT (-76.620486 39.3344092)
4519935131,39.3341804,-76.620714,,,3,,,POINT (-76.620714 39.3341804)
4519935132,39.3342832,-76.6202838,,,4,,,POINT (-76.6202838 39.3342832)
4519935139,39.3314107,-76.6164064,,,4,,,POINT (-76.6164064 39.3314107)
4519935140,39.3312013,-76.6160788,,,4,,,POINT (-76.6160788 39.3312013)
4519935142,39.3306793,-76.6151413,,,3,,,POINT (-76.6151413 39.3306793)
4519935146,39.3325932,-76.622796,,,1,,,POINT (-76.622796 39.3325932)
4519935150,39.3316546,-76.6197139,,,4,,,POINT (-76.6197139 39.3316546)
4519935152,39.3316048,-76.6197575,,,3,,,POINT (-76.6197575 39.3316048)
4519935153,39.3316591,-76.6197616,,,3,,,POINT (-76.6197616 39.3316591)
4519935157,39.3311395,-76.6201624,,,1,,,POINT (-76.6201624 39.3311395)
4519935159,39.3293051,-76.621139,,,3,,,POINT (-76.621139 39.3293051)
4519935161,39.328672,-76.6211011,,,3,,,POINT (-76.6211011 39.328672)
4519935162,39.328612,-76.6210952,,,3,,,POINT (-76.6210952 39.328612)
4519935163,39.3287338,-76.6212845,,,1,,,POINT (-76.6212845 39.3287338)
4519935164,39.3289934,-76.6210066,,,3,,,POINT (-76.6210066 39.3289934)
4519935165,39.3289896,-76.6211204,,,4,,,POINT (-76.6211204 39.3289896)
4519935168,39.3290445,-76.6197525,,,3,,,POINT (-76.6197525 39.3290445)
4519935169,39.3290522,-76.6195473,,,1,,,POINT (-76.6195473 39.3290522)
4519935170,39.3290478,-76.6196649,,,4,,,POINT (-76.6196649 39.3290478)
4519935175,39.3308245,-76.6213315,,,3,,,POINT (-76.6213315 39.3308245)
4519935181,39.3305566,-76.6218024,,,3,,,POINT (-76.6218024 39.3305566)
4519935182,39.3305193,-76.6218143,,,3,,,POINT (-76.6218143 39.3305193)
4519935296,39.330249,-76.6216282,,,3,,,POINT (-76.6216282 39.330249)
4520038522,39.3326618,-76.6178344,,,3,,,POINT (-76.6178344 39.3326618)
4520038523,39.332227,-76.617705,,,3,,,POINT (-76.617705 39.332227)
4520038525,39.3294752,-76.617575,,,3,,,POINT (-76.617575 39.3294752)
4520038526,39.3322941,-76.6178222,,,3,,,POINT (-76.6178222 39.3322941)
4520038527,39.3317745,-76.6164212,,,3,,,POINT (-76.6164212 39.3317745)
4520038531,39.3315383,-76.6160505,,,3,,,POINT (-76.6160505 39.3315383)
4520038537,39.3298892,-76.6150872,crossing,,4,,,POINT (-76.6150872 39.3298892)
4520038540,39.3305471,-76.6153478,,,3,,,POINT (-76.6153478 39.3305471)
4520038541,39.3303062,-76.6152625,,,3,,,POINT (-76.6152625 39.3303062)
4520038549,39.3305054,-76.6189281,,,4,,,POINT (-76.6189281 39.3305054)
4520038551,39.3293932,-76.6190127,,,4,,,POINT (-76.6190127 39.3293932)
4520038589,39.3308465,-76.6189487,,,4,,,POINT (-76.6189487 39.3308465)
4520038592,39.3305083,-76.6187232,,,4,,,POINT (-76.6187232 39.3305083)
4520038663,39.330591,-76.6208054,,,1,,,POINT (-76.6208054 39.330591)
4520038665,39.3305898,-76.620822,,,4,,,POINT (-76.620822 39.3305898)
4520038666,39.3306103,-76.6208241,,,1,,,POINT (-76.6208241 39.3306103)
4520038719,39.3307322,-76.6223069,,,3,,,POINT (-76.6223069 39.3307322)
4520038721,39.3306368,-76.6222192,,,3,,,POINT (-76.6222192 39.3306368)
4520038722,39.3305919,-76.6221257,,,1,,,POINT (-76.6221257 39.3305919)
4520038734,39.3291534,-76.6227604,,,1,,,POINT (-76.6227604 39.3291534)
4520038735,39.3286784,-76.6218034,,,3,,,POINT (-76.6218034 39.3286784)
4520038736,39.328627,-76.6218009,,,1,,,POINT (-76.6218009 39.328627)
4520038779,39.3283589,-76.6196703,,,1,,,POINT (-76.6196703 39.3283589)
4520038960,39.3300757,-76.6220396,,,1,,,POINT (-76.6220396 39.3300757)
4520077191,39.3301778,-76.6188568,,,3,,,POINT (-76.6188568 39.3301778)
4520077218,39.3328835,-76.620488,,,3,,,POINT (-76.620488 39.3328835)
4520077223,39.3328425,-76.6204609,,,3,,,POINT (-76.6204609 39.3328425)
4520077234,39.3322299,-76.6207557,,,3,,,POINT (-76.6207557 39.3322299)
4520077236,39.3323741,-76.6207216,,,3,,,POINT (-76.6207216 39.3323741)
4520077241,39.3324596,-76.620648,,,4,,,POINT (-76.620648 39.3324596)
4520077244,39.3326138,-76.6204025,,,3,,,POINT (-76.6204025 39.3326138)
4520077245,39.3326332,-76.6203519,,,3,,,POINT (-76.6203519 39.3326332)
4520077280,39.3333206,-76.6194012,,,3,,,POINT (-76.6194012 39.3333206)
4520077307,39.3334468,-76.6195925,,,3,,,POINT (-76.6195925 39.3334468)
4520077309,39.333346,-76.6196789,,,3,,,POINT (-76.6196789 39.333346)
4520077311,39.3332955,-76.6200458,,,3,,,POINT (-76.6200458 39.3332955)
4520077315,39.3335646,-76.6216817,,,3,,,POINT (-76.6216817 39.3335646)
4520077317,39.3340947,-76.621233,,,3,,,POINT (-76.621233 39.3340947)
4520077318,39.3340609,-76.6205318,,,3,,,POINT (-76.6205318 39.3340609)
4520077329,39.3316895,-76.6187872,,,3,,,POINT (-76.6187872 39.3316895)
4520077330,39.3316419,-76.618784,,,1,,,POINT (-76.618784 39.3316419)
4520077335,39.3311911,-76.6186379,,,3,,,POINT (-76.6186379 39.3311911)
4520077336,39.3311892,-76.6186843,,,1,,,POINT (-76.6186843 39.3311892)
4520096217,39.3317681,-76.6196632,,,1,,,POINT (-76.6196632 39.3317681)
4520096228,39.3318822,-76.619238,,,3,,,POINT (-76.619238 39.3318822)
4520096230,39.3319184,-76.61891,,,3,,,POINT (-76.61891 39.3319184)
4520096231,39.3319774,-76.6190038,,,3,,,POINT (-76.6190038 39.3319774)
4520096235,39.3321251,-76.6186574,,,1,,,POINT (-76.6186574 39.3321251)
4520096244,39.3282412,-76.6162323,,,3,,,POINT (-76.6162323 39.3282412)
4520096245,39.3280079,-76.6162161,,,3,,,POINT (-76.6162161 39.3280079)
4520096246,39.3280005,-76.6158814,,,4,,,POINT (-76.6158814 39.3280005)
4520096247,39.3269912,-76.6161173,,,4,,,POINT (-76.6161173 39.3269912)
4520096248,39.326854,-76.6161024,,,4,,,POINT (-76.6161024 39.326854)
4520096249,39.3270045,-76.6158238,,,4,,,POINT (-76.6158238 39.3270045)
4520096250,39.3268687,-76.6158145,,,4,,,POINT (-76.6158145 39.3268687)
4520096251,39.3258985,-76.6160457,,,4,,,POINT (-76.6160457 39.3258985)
4520096252,39.3268171,-76.6173601,,,3,,,POINT (-76.6173601 39.3268171)
4520096253,39.3258565,-76.6172965,,,3,,,POINT (-76.6172965 39.3258565)
4520096254,39.3257491,-76.6159991,,,3,,,POINT (-76.6159991 39.3257491)
4520096255,39.3256992,-76.6172862,,,3,,,POINT (-76.6172862 39.3256992)
4520096256,39.3259141,-76.6157488,,,3,,,POINT (-76.6157488 39.3259141)
4520096258,39.3269405,-76.6173648,,,4,,,POINT (-76.6173648 39.3269405)
4520096262,39.3282788,-76.616194,,,3,,,POINT (-76.616194 39.3282788)
4520096263,39.3291306,-76.6162526,,,3,,,POINT (-76.6162526 39.3291306)
4520153281,39.3264993,-76.6205148,,,3,,,POINT (-76.6205148 39.3264993)
4520153282,39.3260723,-76.6204756,,,3,,,POINT (-76.6204756 39.3260723)
4520153292,39.3256676,-76.6209986,,,4,,,POINT (-76.6209986 39.3256676)
4520153300,39.3245917,-76.6201089,,,3,,,POINT (-76.6201089 39.3245917)
4520153301,39.3244727,-76.6201879,,,3,,,POINT (-76.6201879 39.3244727)
4520153303,39.3243653,-76.6203403,,,3,,,POINT (-76.6203403 39.3243653)
4520153336,39.3247526,-76.6207935,,,3,,,POINT (-76.6207935 39.3247526)
4520153351,39.3245471,-76.6229202,,,3,,,POINT (-76.6229202 39.3245471)
4520153355,39.3248266,-76.622911,,,1,,,POINT (-76.622911 39.3248266)
4520153365,39.3269665,-76.625851,,,3,,,POINT (-76.625851 39.3269665)
4520153366,39.3246611,-76.622293,,,3,,,POINT (-76.622293 39.3246611)
4520153371,39.3245245,-76.622583,,,3,,,POINT (-76.622583 39.3245245)
4520153372,39.324626,-76.6226381,,,3,,,POINT (-76.6226381 39.324626)
4520153374,39.3247455,-76.6228826,,,1,,,POINT (-76.6228826 39.3247455)
4520153376,39.3248049,-76.6230226,,,1,,,POINT (-76.6230226 39.3248049)
4520153377,39.3253222,-76.623498,,,4,,,POINT (-76.623498 39.3253222)
4520153378,39.3252334,-76.623197,,,3,,,POINT (-76.623197 39.3252334)
4520153379,39.3253119,-76.6230162,,,1,,,POINT (-76.6230162 39.3253119)
4520153381,39.3250586,-76.623465,,,1,,,POINT (-76.623465 39.3250586)
4520153384,39.3249712,-76.6238979,,,3,,,POINT (-76.6238979 39.3249712)
4520153385,39.3251178,-76.6235773,,,3,,,POINT (-76.6235773 39.3251178)
4520153386,39.3245637,-76.6233781,,,3,,,POINT (-76.6233781 39.3245637)
4520153387,39.3249577,-76.6236888,,,3,,,POINT (-76.6236888 39.3249577)
4520153388,39.3250168,-76.623558,,,3,,,POINT (-76.623558 39.3250168)
4520153389,39.3248932,-76.6238319,,,3,,,POINT (-76.6238319 39.3248932)
4520153390,39.3250885,-76.6239971,,,3,,,POINT (-76.6239971 39.3250885)
4520172030,39.3292334,-76.6213151,,,1,,,POINT (-76.6213151 39.3292334)
4520172045,39.3295567,-76.6213478,,,3,,,POINT (-76.6213478 39.3295567)
4520172049,39.329506,-76.6215586,,,3,,,POINT (-76.6215586 39.329506)
4520172054,39.330757,-76.6225865,,,3,,,POINT (-76.6225865 39.330757)
4520237285,39.3308597,-76.6187469,,,3,,,POINT (-76.6187469 39.3308597)
4520237286,39.330952,-76.6185822,,,1,,,POINT (-76.6185822 39.330952)
4520237288,39.3304232,-76.6185466,,,1,,,POINT (-76.6185466 39.3304232)
4520237292,39.3309456,-76.6187526,,,1,,,POINT (-76.6187526 39.3309456)
4520237293,39.3304168,-76.618717,,,1,,,POINT (-76.618717 39.3304168)
4520237294,39.3296867,-76.6227894,,,3,,,POINT (-76.6227894 39.3296867)
4520237295,39.3296929,-76.6228297,,,1,,,POINT (-76.6228297 39.3296929)
4520237300,39.3282325,-76.6195664,crossing,,4,,,POINT (-76.6195664 39.3282325)
4520237303,39.3285619,-76.6196678,,,1,,,POINT (-76.6196678 39.3285619)
4520237304,39.328211,-76.6195145,,,3,,,POINT (-76.6195145 39.328211)
4525586691,39.2326007,-76.583193,,,1,,,POINT (-76.583193 39.2326007)
4525586693,39.2321967,-76.5832268,,,3,,,POINT (-76.5832268 39.2321967)
4525586702,39.2321293,-76.582565,,,3,,,POINT (-76.582565 39.2321293)
4538511832,39.3344013,-76.5806401,,,1,,,POINT (-76.5806401 39.3344013)
4538511833,39.3339804,-76.579689,,,3,,,POINT (-76.579689 39.3339804)
4538511846,39.3322768,-76.5794165,,,3,,,POINT (-76.5794165 39.3322768)
4538511856,39.3316347,-76.5789784,,,3,,,POINT (-76.5789784 39.3316347)
4538511858,39.3316921,-76.5790625,crossing,,4,,,POINT (-76.5790625 39.3316921)
4538511859,39.3317504,-76.5791649,,,3,,,POINT (-76.5791649 39.3317504)
4538511860,39.3370383,-76.5810929,,,3,,,POINT (-76.5810929 39.3370383)
4538511873,39.3308486,-76.5810218,,,1,,,POINT (-76.5810218 39.3308486)
4538511874,39.3311334,-76.5807267,,,3,,,POINT (-76.5807267 39.3311334)
4538511876,39.329064,-76.5833851,,,3,,,POINT (-76.5833851 39.329064)
4538511877,39.3296256,-76.5842015,,,3,,,POINT (-76.5842015 39.3296256)
4538511878,39.3295672,-76.5832155,,,3,,,POINT (-76.5832155 39.3295672)
